SRR1663529,dmel_Antennapedia,1.01,0.97
SRR1663529,dmel_wingless,0.99,0.96
SRR1663529,gypsy-29-dsim,0.11,0.00
SRR1663529,gypsy-7-sim1,36.05,22.72
SRR1663529,PPI251,16.94,16.31
Sample,TE,All_reads,HQ_reads
SRR1663530,dmel_Antennapedia,0.99,0.95
SRR1663530,dmel_wingless,1.01,0.98
SRR1663530,gypsy-29-dsim,0.15,0.00
SRR1663530,gypsy-7-sim1,22.00,14.57
SRR1663530,PPI251,21.75,20.86
Sample,TE,All_reads,HQ_reads
SRR1663531,dmel_Antennapedia,1.01,0.97
SRR1663531,dmel_wingless,0.99,0.97
SRR1663531,gypsy-29-dsim,0.12,0.01
SRR1663531,gypsy-7-sim1,23.82,15.60
SRR1663531,PPI251,14.76,14.04
Sample,TE,All_reads,HQ_reads
SRR1663532,dmel_Antennapedia,1.00,0.96
SRR1663532,dmel_wingless,1.00,0.99
SRR1663532,gypsy-29-dsim,0.09,0.00
SRR1663532,gypsy-7-sim1,44.34,32.19
SRR1663532,PPI251,11.87,11.37
Sample,TE,All_reads,HQ_reads
SRR1663533,dmel_Antennapedia,0.99,0.95
SRR1663533,dmel_wingless,1.01,0.98
SRR1663533,gypsy-29-dsim,0.12,0.00
SRR1663533,gypsy-7-sim1,29.03,19.96
SRR1663533,PPI251,20.62,19.79
Sample,TE,All_reads,HQ_reads
SRR1663534,dmel_Antennapedia,0.98,0.94
SRR1663534,dmel_wingless,1.02,1.01
SRR1663534,gypsy-29-dsim,0.14,0.00
SRR1663534,gypsy-7-sim1,20.30,14.53
SRR1663534,PPI251,19.45,18.61
Sample,TE,All_reads,HQ_reads
SRR1663535,dmel_Antennapedia,0.98,0.95
SRR1663535,dmel_wingless,1.02,0.98
SRR1663535,gypsy-29-dsim,0.08,0.00
SRR1663535,gypsy-7-sim1,16.42,10.36
SRR1663535,PPI251,15.33,14.68
Sample,TE,All_reads,HQ_reads
SRR1663536,dmel_Antennapedia,1.00,0.96
SRR1663536,dmel_wingless,1.00,0.98
SRR1663536,gypsy-29-dsim,0.12,0.00
SRR1663536,gypsy-7-sim1,22.97,16.23
SRR1663536,PPI251,17.92,17.11
Sample,TE,All_reads,HQ_reads
SRR1663537,dmel_Antennapedia,0.96,0.92
SRR1663537,dmel_wingless,1.04,1.01
SRR1663537,gypsy-29-dsim,0.12,0.01
SRR1663537,gypsy-7-sim1,34.79,25.31
SRR1663537,PPI251,18.46,17.66
Sample,TE,All_reads,HQ_reads
SRR1663538,dmel_Antennapedia,0.98,0.94
SRR1663538,dmel_wingless,1.02,0.99
SRR1663538,gypsy-29-dsim,0.14,0.00
SRR1663538,gypsy-7-sim1,26.49,18.53
SRR1663538,PPI251,19.69,18.90
Sample,TE,All_reads,HQ_reads
SRR1663539,dmel_Antennapedia,0.94,0.90
SRR1663539,dmel_wingless,1.06,1.04
SRR1663539,gypsy-29-dsim,0.13,0.00
SRR1663539,gypsy-7-sim1,27.40,19.55
SRR1663539,PPI251,16.82,16.10
Sample,TE,All_reads,HQ_reads
SRR1663540,dmel_Antennapedia,0.97,0.93
SRR1663540,dmel_wingless,1.03,1.00
SRR1663540,gypsy-29-dsim,0.12,0.00
SRR1663540,gypsy-7-sim1,31.29,21.04
SRR1663540,PPI251,20.53,19.64
Sample,TE,All_reads,HQ_reads
SRR1663541,dmel_Antennapedia,1.06,1.03
SRR1663541,dmel_wingless,0.94,0.92
SRR1663541,gypsy-29-dsim,0.09,0.00
SRR1663541,gypsy-7-sim1,14.51,12.19
SRR1663541,PPI251,22.92,21.92
Sample,TE,All_reads,HQ_reads
SRR1663542,dmel_Antennapedia,0.98,0.94
SRR1663542,dmel_wingless,1.02,0.99
SRR1663542,gypsy-29-dsim,0.14,0.00
SRR1663542,gypsy-7-sim1,30.08,20.75
SRR1663542,PPI251,24.00,23.15
Sample,TE,All_reads,HQ_reads
SRR1663543,dmel_Antennapedia,0.98,0.94
SRR1663543,dmel_wingless,1.02,0.99
SRR1663543,gypsy-29-dsim,0.09,0.00
SRR1663543,gypsy-7-sim1,30.78,19.34
SRR1663543,PPI251,20.18,19.71
Sample,TE,All_reads,HQ_reads
SRR1663544,dmel_Antennapedia,1.02,0.98
SRR1663544,dmel_wingless,0.98,0.96
SRR1663544,gypsy-29-dsim,0.13,0.00
SRR1663544,gypsy-7-sim1,29.96,20.37
SRR1663544,PPI251,15.94,15.37
Sample,TE,All_reads,HQ_reads
SRR1663545,dmel_Antennapedia,1.00,0.96
SRR1663545,dmel_wingless,1.00,0.98
SRR1663545,gypsy-29-dsim,0.17,0.00
SRR1663545,gypsy-7-sim1,43.00,31.88
SRR1663545,PPI251,16.68,16.18
Sample,TE,All_reads,HQ_reads
SRR1663546,dmel_Antennapedia,1.04,1.02
SRR1663546,dmel_wingless,0.96,0.95
SRR1663546,gypsy-29-dsim,0.06,0.00
SRR1663546,gypsy-7-sim1,30.54,27.50
SRR1663546,PPI251,21.01,20.46
Sample,TE,All_reads,HQ_reads
SRR1663547,dmel_Antennapedia,0.99,0.94
SRR1663547,dmel_wingless,1.01,0.99
SRR1663547,gypsy-29-dsim,0.11,0.00
SRR1663547,gypsy-7-sim1,32.73,23.56
SRR1663547,PPI251,12.22,11.76
Sample,TE,All_reads,HQ_reads
SRR1663548,dmel_Antennapedia,1.00,0.97
SRR1663548,dmel_wingless,0.99,0.96
SRR1663548,gypsy-29-dsim,0.13,0.00
SRR1663548,gypsy-7-sim1,38.59,24.65
SRR1663548,PPI251,21.56,20.95
Sample,TE,All_reads,HQ_reads
SRR1663549,dmel_Antennapedia,1.02,1.00
SRR1663549,dmel_wingless,0.98,0.96
SRR1663549,gypsy-29-dsim,0.07,0.00
SRR1663549,gypsy-7-sim1,24.74,21.80
SRR1663549,PPI251,23.36,22.84
Sample,TE,All_reads,HQ_reads
SRR1663550,dmel_Antennapedia,1.04,1.01
SRR1663550,dmel_wingless,0.96,0.94
SRR1663550,gypsy-29-dsim,0.12,0.00
SRR1663550,gypsy-7-sim1,29.65,19.97
SRR1663550,PPI251,13.96,13.51
Sample,TE,All_reads,HQ_reads
SRR1663551,dmel_Antennapedia,0.99,0.96
SRR1663551,dmel_wingless,1.01,0.99
SRR1663551,gypsy-29-dsim,0.13,0.00
SRR1663551,gypsy-7-sim1,34.34,24.71
SRR1663551,PPI251,19.36,18.71
Sample,TE,All_reads,HQ_reads
SRR1663552,dmel_Antennapedia,0.97,0.94
SRR1663552,dmel_wingless,1.02,1.00
SRR1663552,gypsy-29-dsim,0.08,0.00
SRR1663552,gypsy-7-sim1,27.58,19.11
SRR1663552,PPI251,17.58,16.94
Sample,TE,All_reads,HQ_reads
SRR1663553,dmel_Antennapedia,1.00,0.96
SRR1663553,dmel_wingless,1.00,0.98
SRR1663553,gypsy-29-dsim,0.08,0.00
SRR1663553,gypsy-7-sim1,47.93,36.65
SRR1663553,PPI251,16.34,15.91
Sample,TE,All_reads,HQ_reads
SRR1663554,dmel_Antennapedia,0.98,0.95
SRR1663554,dmel_wingless,1.02,1.01
SRR1663554,gypsy-29-dsim,0.04,0.00
SRR1663554,gypsy-7-sim1,28.40,25.25
SRR1663554,PPI251,13.70,13.29
Sample,TE,All_reads,HQ_reads
SRR1663555,dmel_Antennapedia,1.00,0.97
SRR1663555,dmel_wingless,1.00,0.97
SRR1663555,gypsy-29-dsim,0.11,0.00
SRR1663555,gypsy-7-sim1,37.14,28.54
SRR1663555,PPI251,11.27,10.91
Sample,TE,All_reads,HQ_reads
SRR1663556,dmel_Antennapedia,0.98,0.94
SRR1663556,dmel_wingless,1.02,1.00
SRR1663556,gypsy-29-dsim,0.14,0.00
SRR1663556,gypsy-7-sim1,30.75,20.46
SRR1663556,PPI251,15.56,15.16
Sample,TE,All_reads,HQ_reads
SRR1663557,dmel_Antennapedia,0.96,0.92
SRR1663557,dmel_wingless,1.04,1.02
SRR1663557,gypsy-29-dsim,0.11,0.00
SRR1663557,gypsy-7-sim1,35.35,20.52
SRR1663557,PPI251,11.61,11.26
Sample,TE,All_reads,HQ_reads
SRR1663558,dmel_Antennapedia,0.98,0.94
SRR1663558,dmel_wingless,1.02,1.01
SRR1663558,gypsy-29-dsim,0.12,0.00
SRR1663558,gypsy-7-sim1,39.79,28.63
SRR1663558,PPI251,16.28,15.81
Sample,TE,All_reads,HQ_reads
SRR1663559,dmel_Antennapedia,0.96,0.93
SRR1663559,dmel_wingless,1.04,1.01
SRR1663559,gypsy-29-dsim,0.12,0.01
SRR1663559,gypsy-7-sim1,23.32,14.82
SRR1663559,PPI251,15.78,15.39
Sample,TE,All_reads,HQ_reads
SRR1663560,dmel_Antennapedia,1.00,0.96
SRR1663560,dmel_wingless,1.00,0.98
SRR1663560,gypsy-29-dsim,0.13,0.00
SRR1663560,gypsy-7-sim1,39.95,27.66
SRR1663560,PPI251,16.29,15.83
Sample,TE,All_reads,HQ_reads
SRR1663561,dmel_Antennapedia,1.02,0.98
SRR1663561,dmel_wingless,0.98,0.94
SRR1663561,gypsy-29-dsim,0.12,0.01
SRR1663561,gypsy-7-sim1,29.02,17.76
SRR1663561,PPI251,18.97,18.10
Sample,TE,All_reads,HQ_reads
SRR1663562,dmel_Antennapedia,1.04,0.99
SRR1663562,dmel_wingless,0.96,0.93
SRR1663562,gypsy-29-dsim,0.11,0.00
SRR1663562,gypsy-7-sim1,29.63,19.56
SRR1663562,PPI251,21.19,20.29
Sample,TE,All_reads,HQ_reads
SRR1663563,dmel_Antennapedia,0.98,0.93
SRR1663563,dmel_wingless,1.02,0.99
SRR1663563,gypsy-29-dsim,0.09,0.00
SRR1663563,gypsy-7-sim1,26.86,16.72
SRR1663563,PPI251,19.92,19.04
Sample,TE,All_reads,HQ_reads
SRR1663564,dmel_Antennapedia,1.02,0.98
SRR1663564,dmel_wingless,0.98,0.96
SRR1663564,gypsy-29-dsim,0.12,0.00
SRR1663564,gypsy-7-sim1,34.62,23.06
SRR1663564,PPI251,16.45,15.75
Sample,TE,All_reads,HQ_reads
SRR1663565,dmel_Antennapedia,1.04,0.98
SRR1663565,dmel_wingless,0.96,0.93
SRR1663565,gypsy-29-dsim,0.08,0.00
SRR1663565,gypsy-7-sim1,39.11,26.03
SRR1663565,PPI251,27.94,26.28
Sample,TE,All_reads,HQ_reads
SRR1663566,dmel_Antennapedia,1.01,0.96
SRR1663566,dmel_wingless,0.99,0.93
SRR1663566,gypsy-29-dsim,0.10,0.01
SRR1663566,gypsy-7-sim1,32.27,20.38
SRR1663566,PPI251,21.44,20.09
Sample,TE,All_reads,HQ_reads
SRR1663567,dmel_Antennapedia,1.00,0.95
SRR1663567,dmel_wingless,1.00,0.95
SRR1663567,gypsy-29-dsim,0.09,0.00
SRR1663567,gypsy-7-sim1,34.76,23.28
SRR1663567,PPI251,21.02,19.78
Sample,TE,All_reads,HQ_reads
SRR1663568,dmel_Antennapedia,1.02,0.95
SRR1663568,dmel_wingless,0.98,0.94
SRR1663568,gypsy-29-dsim,0.10,0.00
SRR1663568,gypsy-7-sim1,43.32,29.28
SRR1663568,PPI251,13.82,12.79
Sample,TE,All_reads,HQ_reads
SRR1663569,dmel_Antennapedia,1.00,0.96
SRR1663569,dmel_wingless,1.00,0.96
SRR1663569,gypsy-29-dsim,0.12,0.00
SRR1663569,gypsy-7-sim1,25.58,15.87
SRR1663569,PPI251,28.67,27.01
Sample,TE,All_reads,HQ_reads
SRR1663570,dmel_Antennapedia,1.02,0.96
SRR1663570,dmel_wingless,0.98,0.94
SRR1663570,gypsy-29-dsim,0.08,0.00
SRR1663570,gypsy-7-sim1,24.31,14.32
SRR1663570,PPI251,19.27,18.01
Sample,TE,All_reads,HQ_reads
SRR1663571,dmel_Antennapedia,1.01,0.96
SRR1663571,dmel_wingless,0.99,0.95
SRR1663571,gypsy-29-dsim,0.10,0.00
SRR1663571,gypsy-7-sim1,35.19,22.21
SRR1663571,PPI251,19.09,17.79
Sample,TE,All_reads,HQ_reads
SRR1663572,dmel_Antennapedia,1.03,0.99
SRR1663572,dmel_wingless,0.97,0.96
SRR1663572,gypsy-29-dsim,0.12,0.00
SRR1663572,gypsy-7-sim1,31.55,22.53
SRR1663572,PPI251,37.66,36.16
Sample,TE,All_reads,HQ_reads
SRR1663573,dmel_Antennapedia,1.00,0.96
SRR1663573,dmel_wingless,1.00,0.98
SRR1663573,gypsy-29-dsim,0.10,0.01
SRR1663573,gypsy-7-sim1,26.70,14.67
SRR1663573,PPI251,20.06,19.14
Sample,TE,All_reads,HQ_reads
SRR1663574,dmel_Antennapedia,1.03,0.99
SRR1663574,dmel_wingless,0.97,0.95
SRR1663574,gypsy-29-dsim,0.11,0.00
SRR1663574,gypsy-7-sim1,42.13,29.11
SRR1663574,PPI251,32.20,30.57
Sample,TE,All_reads,HQ_reads
SRR1663575,dmel_Antennapedia,0.98,0.95
SRR1663575,dmel_wingless,1.01,0.97
SRR1663575,gypsy-29-dsim,0.13,0.00
SRR1663575,gypsy-7-sim1,44.40,29.26
SRR1663575,PPI251,28.75,27.40
Sample,TE,All_reads,HQ_reads
SRR1663576,dmel_Antennapedia,1.03,0.99
SRR1663576,dmel_wingless,0.97,0.93
SRR1663576,gypsy-29-dsim,0.13,0.01
SRR1663576,gypsy-7-sim1,35.26,20.96
SRR1663576,PPI251,21.75,20.73
Sample,TE,All_reads,HQ_reads
SRR1663577,dmel_Antennapedia,1.00,0.96
SRR1663577,dmel_wingless,1.00,0.97
SRR1663577,gypsy-29-dsim,0.09,0.00
SRR1663577,gypsy-7-sim1,31.24,19.44
SRR1663577,PPI251,23.58,22.36
Sample,TE,All_reads,HQ_reads
SRR1663578,dmel_Antennapedia,1.04,1.00
SRR1663578,dmel_wingless,0.96,0.93
SRR1663578,gypsy-29-dsim,0.09,0.00
SRR1663578,gypsy-7-sim1,26.53,17.09
SRR1663578,PPI251,21.54,20.62
Sample,TE,All_reads,HQ_reads
SRR1663579,dmel_Antennapedia,1.01,0.97
SRR1663579,dmel_wingless,0.99,0.97
SRR1663579,gypsy-29-dsim,0.09,0.00
SRR1663579,gypsy-7-sim1,32.66,21.21
SRR1663579,PPI251,22.65,21.58
Sample,TE,All_reads,HQ_reads
SRR1663580,dmel_Antennapedia,1.01,0.97
SRR1663580,dmel_wingless,0.99,0.98
SRR1663580,gypsy-29-dsim,0.13,0.00
SRR1663580,gypsy-7-sim1,31.55,20.83
SRR1663580,PPI251,12.74,12.27
Sample,TE,All_reads,HQ_reads
SRR1663581,dmel_Antennapedia,1.01,0.96
SRR1663581,dmel_wingless,0.99,0.96
SRR1663581,gypsy-29-dsim,0.15,0.00
SRR1663581,gypsy-7-sim1,31.98,20.39
SRR1663581,PPI251,19.84,18.89
Sample,TE,All_reads,HQ_reads
SRR1663582,dmel_Antennapedia,1.02,0.97
SRR1663582,dmel_wingless,0.98,0.93
SRR1663582,gypsy-29-dsim,0.09,0.00
SRR1663582,gypsy-7-sim1,41.78,28.13
SRR1663582,PPI251,18.89,17.99
Sample,TE,All_reads,HQ_reads
SRR1663583,dmel_Antennapedia,1.01,0.96
SRR1663583,dmel_wingless,0.99,0.95
SRR1663583,gypsy-29-dsim,0.09,0.00
SRR1663583,gypsy-7-sim1,39.79,25.86
SRR1663583,PPI251,19.03,18.09
Sample,TE,All_reads,HQ_reads
SRR1663584,dmel_Antennapedia,0.98,0.93
SRR1663584,dmel_wingless,1.02,0.99
SRR1663584,gypsy-29-dsim,0.10,0.00
SRR1663584,gypsy-7-sim1,41.97,28.18
SRR1663584,PPI251,18.77,17.98
Sample,TE,All_reads,HQ_reads
SRR1663585,dmel_Antennapedia,1.01,0.97
SRR1663585,dmel_wingless,0.99,0.95
SRR1663585,gypsy-29-dsim,0.12,0.00
SRR1663585,gypsy-7-sim1,34.54,22.40
SRR1663585,PPI251,31.47,29.87
Sample,TE,All_reads,HQ_reads
SRR1663586,dmel_Antennapedia,1.01,0.96
SRR1663586,dmel_wingless,0.99,0.97
SRR1663586,gypsy-29-dsim,0.09,0.00
SRR1663586,gypsy-7-sim1,37.93,23.32
SRR1663586,PPI251,27.09,25.66
Sample,TE,All_reads,HQ_reads
SRR1663587,dmel_Antennapedia,1.00,0.95
SRR1663587,dmel_wingless,1.00,0.97
SRR1663587,gypsy-29-dsim,0.10,0.01
SRR1663587,gypsy-7-sim1,28.55,18.06
SRR1663587,PPI251,26.23,25.00
Sample,TE,All_reads,HQ_reads
SRR1663588,dmel_Antennapedia,1.00,0.94
SRR1663588,dmel_wingless,1.00,0.94
SRR1663588,gypsy-29-dsim,0.10,0.00
SRR1663588,gypsy-7-sim1,23.44,12.57
SRR1663588,PPI251,10.54,9.98
Sample,TE,All_reads,HQ_reads
SRR1663589,dmel_Antennapedia,1.00,0.96
SRR1663589,dmel_wingless,1.00,0.98
SRR1663589,gypsy-29-dsim,0.10,0.00
SRR1663589,gypsy-7-sim1,33.70,22.19
SRR1663589,PPI251,12.80,12.31
Sample,TE,All_reads,HQ_reads
SRR1663590,dmel_Antennapedia,1.00,0.96
SRR1663590,dmel_wingless,1.00,0.98
SRR1663590,gypsy-29-dsim,0.10,0.00
SRR1663590,gypsy-7-sim1,27.58,17.62
SRR1663590,PPI251,18.29,17.51
Sample,TE,All_reads,HQ_reads
SRR1663591,dmel_Antennapedia,1.03,0.97
SRR1663591,dmel_wingless,0.97,0.92
SRR1663591,gypsy-29-dsim,0.11,0.00
SRR1663591,gypsy-7-sim1,29.22,18.21
SRR1663591,PPI251,23.21,21.70
Sample,TE,All_reads,HQ_reads
SRR1663592,dmel_Antennapedia,1.02,0.98
SRR1663592,dmel_wingless,0.98,0.95
SRR1663592,gypsy-29-dsim,0.16,0.00
SRR1663592,gypsy-7-sim1,25.92,15.20
SRR1663592,PPI251,13.88,13.33
Sample,TE,All_reads,HQ_reads
SRR1663593,dmel_Antennapedia,1.00,0.95
SRR1663593,dmel_wingless,1.00,0.98
SRR1663593,gypsy-29-dsim,0.10,0.00
SRR1663593,gypsy-7-sim1,30.19,18.99
SRR1663593,PPI251,20.43,19.82
Sample,TE,All_reads,HQ_reads
SRR1663594,dmel_Antennapedia,1.09,1.04
SRR1663594,dmel_wingless,0.91,0.89
SRR1663594,gypsy-29-dsim,0.12,0.00
SRR1663594,gypsy-7-sim1,34.02,20.73
SRR1663594,PPI251,16.03,15.39
Sample,TE,All_reads,HQ_reads
SRR1663595,dmel_Antennapedia,0.99,0.96
SRR1663595,dmel_wingless,1.01,0.99
SRR1663595,gypsy-29-dsim,0.11,0.00
SRR1663595,gypsy-7-sim1,28.78,17.64
SRR1663595,PPI251,14.14,13.60
Sample,TE,All_reads,HQ_reads
SRR1663596,dmel_Antennapedia,1.06,0.98
SRR1663596,dmel_wingless,0.94,0.91
SRR1663596,gypsy-29-dsim,0.11,0.00
SRR1663596,gypsy-7-sim1,41.04,27.78
SRR1663596,PPI251,20.31,18.95
Sample,TE,All_reads,HQ_reads
SRR1663597,dmel_Antennapedia,1.00,0.97
SRR1663597,dmel_wingless,1.00,0.97
SRR1663597,gypsy-29-dsim,0.13,0.00
SRR1663597,gypsy-7-sim1,34.52,24.03
SRR1663597,PPI251,20.79,20.09
Sample,TE,All_reads,HQ_reads
SRR1663598,dmel_Antennapedia,1.00,0.95
SRR1663598,dmel_wingless,1.00,0.97
SRR1663598,gypsy-29-dsim,0.09,0.00
SRR1663598,gypsy-7-sim1,38.87,25.63
SRR1663598,PPI251,14.19,13.69
Sample,TE,All_reads,HQ_reads
SRR1663599,dmel_Antennapedia,1.00,0.95
SRR1663599,dmel_wingless,1.00,0.94
SRR1663599,gypsy-29-dsim,0.13,0.00
SRR1663599,gypsy-7-sim1,28.96,18.87
SRR1663599,PPI251,13.31,12.57
Sample,TE,All_reads,HQ_reads
SRR1663600,dmel_Antennapedia,0.94,0.90
SRR1663600,dmel_wingless,1.06,1.03
SRR1663600,gypsy-29-dsim,0.16,0.01
SRR1663600,gypsy-7-sim1,29.45,23.14
SRR1663600,PPI251,10.12,9.79
Sample,TE,All_reads,HQ_reads
SRR1663601,dmel_Antennapedia,0.97,0.94
SRR1663601,dmel_wingless,1.03,0.99
SRR1663601,gypsy-29-dsim,0.12,0.00
SRR1663601,gypsy-7-sim1,35.39,28.03
SRR1663601,PPI251,15.19,14.67
Sample,TE,All_reads,HQ_reads
SRR1663602,dmel_Antennapedia,0.96,0.92
SRR1663602,dmel_wingless,1.04,1.01
SRR1663602,gypsy-29-dsim,0.10,0.01
SRR1663602,gypsy-7-sim1,4.04,0.25
SRR1663602,PPI251,14.46,13.92
Sample,TE,All_reads,HQ_reads
SRR1663603,dmel_Antennapedia,0.99,0.95
SRR1663603,dmel_wingless,1.01,0.98
SRR1663603,gypsy-29-dsim,0.11,0.00
SRR1663603,gypsy-7-sim1,31.70,21.39
SRR1663603,PPI251,16.25,15.83
Sample,TE,All_reads,HQ_reads
SRR1663604,dmel_Antennapedia,0.93,0.89
SRR1663604,dmel_wingless,1.07,1.05
SRR1663604,gypsy-29-dsim,0.09,0.00
SRR1663604,gypsy-7-sim1,29.24,19.66
SRR1663604,PPI251,15.52,15.12
Sample,TE,All_reads,HQ_reads
SRR1663605,dmel_Antennapedia,1.00,0.95
SRR1663605,dmel_wingless,1.00,0.97
SRR1663605,gypsy-29-dsim,0.09,0.00
SRR1663605,gypsy-7-sim1,32.88,20.46
SRR1663605,PPI251,12.91,12.51
Sample,TE,All_reads,HQ_reads
SRR1663606,dmel_Antennapedia,0.95,0.92
SRR1663606,dmel_wingless,1.04,1.00
SRR1663606,gypsy-29-dsim,0.08,0.01
SRR1663606,gypsy-7-sim1,27.55,20.78
SRR1663606,PPI251,13.40,12.98
Sample,TE,All_reads,HQ_reads
SRR1663607,dmel_Antennapedia,0.97,0.93
SRR1663607,dmel_wingless,1.03,1.00
SRR1663607,gypsy-29-dsim,0.11,0.00
SRR1663607,gypsy-7-sim1,13.79,9.14
SRR1663607,PPI251,10.87,10.50
Sample,TE,All_reads,HQ_reads
SRR1663608,dmel_Antennapedia,1.02,0.98
SRR1663608,dmel_wingless,0.98,0.95
SRR1663608,gypsy-29-dsim,0.13,0.00
SRR1663608,gypsy-7-sim1,35.16,25.97
SRR1663608,PPI251,16.20,15.77
Sample,TE,All_reads,HQ_reads
SRR1663609,dmel_Antennapedia,1.02,0.98
SRR1663609,dmel_wingless,0.98,0.96
SRR1663609,gypsy-29-dsim,0.11,0.00
SRR1663609,gypsy-7-sim1,32.75,24.21
SRR1663609,PPI251,20.81,20.13
Sample,TE,All_reads,HQ_reads
SRR1663610,dmel_Antennapedia,0.97,0.93
SRR1663610,dmel_wingless,1.03,1.01
SRR1663610,gypsy-29-dsim,0.09,0.00
SRR1663610,gypsy-7-sim1,26.27,17.78
SRR1663610,PPI251,16.04,15.39
Sample,TE,All_reads,HQ_reads
SRR1663611,dmel_Antennapedia,0.97,0.93
SRR1663611,dmel_wingless,1.03,0.99
SRR1663611,gypsy-29-dsim,0.12,0.00
SRR1663611,gypsy-7-sim1,33.37,24.11
SRR1663611,PPI251,16.38,15.90
Sample,TE,All_reads,HQ_reads
SRR1769729,dmel_Antennapedia,0.98,0.95
SRR1769729,dmel_wingless,1.02,0.99
SRR1769729,gypsy-29-dsim,0.12,0.00
SRR1769729,gypsy-7-sim1,27.86,22.99
SRR1769729,PPI251,15.20,14.89
Sample,TE,All_reads,HQ_reads
SRR11460801,dmel_Antennapedia,0.95,0.90
SRR11460801,dmel_wingless,1.05,1.03
SRR11460801,gypsy-29-dsim,0.13,0.00
SRR11460801,gypsy-7-sim1,2.50,0.12
SRR11460801,PPI251,32.41,31.46
Sample,TE,All_reads,HQ_reads
SRR11846555,dmel_Antennapedia,0.99,0.96
SRR11846555,dmel_wingless,1.01,0.99
SRR11846555,gypsy-29-dsim,0.11,0.00
SRR11846555,gypsy-7-sim1,6.81,0.16
SRR11846555,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR11846559,dmel_Antennapedia,1.00,0.98
SRR11846559,dmel_wingless,1.00,0.99
SRR11846559,gypsy-29-dsim,0.11,0.00
SRR11846559,gypsy-7-sim1,6.19,0.16
SRR11846559,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR11846560,dmel_Antennapedia,1.01,0.98
SRR11846560,dmel_wingless,0.99,0.98
SRR11846560,gypsy-29-dsim,0.11,0.00
SRR11846560,gypsy-7-sim1,3.51,0.15
SRR11846560,PPI251,49.48,48.63
Sample,TE,All_reads,HQ_reads
SRR11846565,dmel_Antennapedia,0.97,0.95
SRR11846565,dmel_wingless,1.03,1.02
SRR11846565,gypsy-29-dsim,0.11,0.00
SRR11846565,gypsy-7-sim1,3.70,0.17
SRR11846565,PPI251,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR13257684,dmel_Antennapedia,0.98,0.95
SRR13257684,dmel_wingless,1.02,1.00
SRR13257684,gypsy-29-dsim,0.14,0.00
SRR13257684,gypsy-7-sim1,1.71,0.12
SRR13257684,PPI251,14.99,14.43
Sample,TE,All_reads,HQ_reads
SRR14293140,dmel_Antennapedia,0.91,0.88
SRR14293140,dmel_wingless,1.09,1.08
SRR14293140,gypsy-29-dsim,0.16,0.00
SRR14293140,gypsy-7-sim1,2.64,0.08
SRR14293140,PPI251,12.76,12.41
Sample,TE,All_reads,HQ_reads
SRR14293191,dmel_Antennapedia,0.93,0.91
SRR14293191,dmel_wingless,1.07,1.06
SRR14293191,gypsy-29-dsim,0.15,0.00
SRR14293191,gypsy-7-sim1,1.50,0.10
SRR14293191,PPI251,13.80,13.20
Sample,TE,All_reads,HQ_reads
SRR14293233,dmel_Antennapedia,0.91,0.89
SRR14293233,dmel_wingless,1.09,1.08
SRR14293233,gypsy-29-dsim,0.19,0.00
SRR14293233,gypsy-7-sim1,0.96,0.08
SRR14293233,PPI251,12.75,12.30
Sample,TE,All_reads,HQ_reads
SRR14293574,dmel_Antennapedia,0.90,0.87
SRR14293574,dmel_wingless,1.10,1.09
SRR14293574,gypsy-29-dsim,0.18,0.00
SRR14293574,gypsy-7-sim1,2.53,0.06
SRR14293574,PPI251,7.92,7.69
Sample,TE,All_reads,HQ_reads
SRR14293576,dmel_Antennapedia,0.91,0.88
SRR14293576,dmel_wingless,1.09,1.08
SRR14293576,gypsy-29-dsim,0.16,0.01
SRR14293576,gypsy-7-sim1,1.33,0.10
SRR14293576,PPI251,21.22,20.58
Sample,TE,All_reads,HQ_reads
SRR14294393,dmel_Antennapedia,0.91,0.88
SRR14294393,dmel_wingless,1.09,1.08
SRR14294393,gypsy-29-dsim,0.13,0.00
SRR14294393,gypsy-7-sim1,2.72,0.07
SRR14294393,PPI251,19.51,18.77
Sample,TE,All_reads,HQ_reads
SRR14294796,dmel_Antennapedia,0.90,0.88
SRR14294796,dmel_wingless,1.09,1.09
SRR14294796,gypsy-29-dsim,0.14,0.00
SRR14294796,gypsy-7-sim1,2.54,0.08
SRR14294796,PPI251,17.03,16.41
Sample,TE,All_reads,HQ_reads
SRR14294899,dmel_Antennapedia,0.92,0.88
SRR14294899,dmel_wingless,1.08,1.07
SRR14294899,gypsy-29-dsim,0.19,0.01
SRR14294899,gypsy-7-sim1,2.40,0.05
SRR14294899,PPI251,15.41,14.94
Sample,TE,All_reads,HQ_reads
SRR14294940,dmel_Antennapedia,0.91,0.88
SRR14294940,dmel_wingless,1.09,1.08
SRR14294940,gypsy-29-dsim,0.23,0.01
SRR14294940,gypsy-7-sim1,2.30,0.04
SRR14294940,PPI251,41.15,39.37
Sample,TE,All_reads,HQ_reads
SRR14294944,dmel_Antennapedia,0.92,0.89
SRR14294944,dmel_wingless,1.07,1.06
SRR14294944,gypsy-29-dsim,0.22,0.00
SRR14294944,gypsy-7-sim1,0.85,0.04
SRR14294944,PPI251,10.51,10.23
Sample,TE,All_reads,HQ_reads
